-2.646000 -0.773561
-2.637600 -0.783587
-2.629200 -0.793468
-2.620800 -0.803205
-2.612400 -0.812799
-2.604000 -0.822251
-2.595600 -0.831561
-2.587200 -0.840729
-2.578800 -0.849757
-2.570400 -0.858646
-2.562000 -0.867395
-2.553600 -0.876006
-2.545200 -0.884479
-2.536800 -0.892815
-2.528400 -0.901015
-2.520000 -0.909079
-2.511600 -0.917008
-2.503200 -0.924802
-2.494800 -0.932463
-2.486400 -0.939991
-2.478000 -0.947387
-2.469600 -0.954651
-2.461200 -0.961784
-2.452800 -0.968787
-2.444400 -0.975660
-2.436000 -0.982405
-2.427600 -0.989021
-2.419200 -0.995509
-2.410800 -1.001871
-2.402400 -1.008106
-2.394000 -1.014215
-2.385600 -1.020200
-2.377200 -1.026060
-2.368800 -1.031797
-2.360400 -1.037410
-2.352000 -1.042902
-2.343600 -1.048271
-2.335200 -1.053520
-2.326800 -1.058648
-2.318400 -1.063657
-2.310000 -1.068546
-2.301600 -1.073317
-2.293200 -1.077970
-2.284800 -1.082507
-2.276400 -1.086926
-2.268000 -1.091230
-2.259600 -1.095419
-2.251200 -1.099493
-2.242800 -1.103453
-2.234400 -1.107300
-2.226000 -1.111034
-2.217600 -1.114656
-2.209200 -1.118167
-2.200800 -1.121568
-2.192400 -1.124858
-2.184000 -1.128038
-2.175600 -1.131110
-2.167200 -1.134074
-2.158800 -1.136930
-2.150400 -1.139679
-2.142000 -1.142322
-2.133600 -1.144859
-2.125200 -1.147291
-2.116800 -1.149619
-2.108400 -1.151843
-2.100000 -1.153964
-2.091600 -1.155982
-2.083200 -1.157898
-2.074800 -1.159713
-2.066400 -1.161427
-2.058000 -1.163041
-2.049600 -1.164556
-2.041200 -1.165971
-2.032800 -1.167289
-2.024400 -1.168508
-2.016000 -1.169631
-2.007600 -1.170657
-1.999200 -1.171588
-1.990800 -1.172423
-1.982400 -1.173164
-1.974000 -1.173810
-1.965600 -1.174363
-1.957200 -1.174824
-1.948800 -1.175192
-1.940400 -1.175468
-1.932000 -1.175654
-1.923600 -1.175749
-1.915200 -1.175754
-1.906800 -1.175670
-1.898400 -1.175498
-1.890000 -1.175237
-1.881600 -1.174889
-1.873200 -1.174454
-1.864800 -1.173933
-1.856400 -1.173326
-1.848000 -1.172634
-1.839600 -1.171857
-1.831200 -1.170997
-1.822800 -1.170053
-1.814400 -1.169026
-1.806000 -1.167917
-1.797600 -1.166727
-1.789200 -1.165455
-1.780800 -1.164103
-1.772400 -1.162671
-1.764000 -1.161160
-1.755600 -1.159570
-1.747200 -1.157902
-1.738800 -1.156156
-1.730400 -1.154334
-1.722000 -1.152435
-1.713600 -1.150459
-1.705200 -1.148409
-1.696800 -1.146284
-1.688400 -1.144084
-1.680000 -1.141811
-1.671600 -1.139465
-1.663200 -1.137047
-1.654800 -1.134556
-1.646400 -1.131994
-1.638000 -1.129361
-1.629600 -1.126658
-1.621200 -1.123885
-1.612800 -1.121043
-1.604400 -1.118132
-1.596000 -1.115153
-1.587600 -1.112107
-1.579200 -1.108994
-1.570800 -1.105814
-1.562400 -1.102568
-1.554000 -1.099257
-1.545600 -1.095881
-1.537200 -1.092441
-1.528800 -1.088937
-1.520400 -1.085370
-1.512000 -1.081741
-1.503600 -1.078049
-1.495200 -1.074296
-1.486800 -1.070481
-1.478400 -1.066606
-1.470000 -1.062671
-1.461600 -1.058677
-1.453200 -1.054624
-1.444800 -1.050512
-1.436400 -1.046343
-1.428000 -1.042116
-1.419600 -1.037832
-1.411200 -1.033492
-1.402800 -1.029097
-1.394400 -1.024646
-1.386000 -1.020140
-1.377600 -1.015581
-1.369200 -1.010967
-1.360800 -1.006300
-1.352400 -1.001581
-1.344000 -0.996810
-1.335600 -0.991987
-1.327200 -0.987113
-1.318800 -0.982188
-1.310400 -0.977213
-1.302000 -0.972189
-1.293600 -0.967115
-1.285200 -0.961993
-1.276800 -0.956823
-1.268400 -0.951606
-1.260000 -0.946341
-1.251600 -0.941030
-1.243200 -0.935673
-1.234800 -0.930270
-1.226400 -0.924822
-1.218000 -0.919330
-1.209600 -0.913794
-1.201200 -0.908214
-1.192800 -0.902591
-1.184400 -0.896925
-1.176000 -0.891218
-1.167600 -0.885468
-1.159200 -0.879678
-1.150800 -0.873847
-1.142400 -0.867976
-1.134000 -0.862066
-1.125600 -0.856116
-1.117200 -0.850127
-1.108800 -0.844100
-1.100400 -0.838036
-1.092000 -0.831934
-1.083600 -0.825796
-1.075200 -0.819621
-1.066800 -0.813411
-1.058400 -0.807165
-1.050000 -0.800885
-1.041600 -0.794570
-1.033200 -0.788221
-1.024800 -0.781838
-1.016400 -0.775423
-1.008000 -0.768975
-0.999600 -0.762495
-0.991200 -0.755984
-0.982800 -0.749441
-0.974400 -0.742868
-0.966000 -0.736265
-0.957600 -0.729632
-0.949200 -0.722970
-0.940800 -0.716278
-0.932400 -0.709559
-0.924000 -0.702812
-0.915600 -0.696037
-0.907200 -0.689235
-0.898800 -0.682407
-0.890400 -0.675553
-0.882000 -0.668673
-0.873600 -0.661768
-0.865200 -0.654838
-0.856800 -0.647884
-0.848400 -0.640906
-0.840000 -0.633904
-0.831600 -0.626880
-0.823200 -0.619833
-0.814800 -0.612764
-0.806400 -0.605674
-0.798000 -0.598562
-0.789600 -0.591429
-0.781200 -0.584277
-0.772800 -0.577104
-0.764400 -0.569912
-0.756000 -0.562701
-0.747600 -0.555471
-0.739200 -0.548223
-0.730800 -0.540958
-0.722400 -0.533675
-0.714000 -0.526375
-0.705600 -0.519059
-0.697200 -0.511727
-0.688800 -0.504379
-0.680400 -0.497016
-0.672000 -0.489638
-0.663600 -0.482246
-0.655200 -0.474840
-0.646800 -0.467420
-0.638400 -0.459988
-0.630000 -0.452543
-0.621600 -0.445085
-0.613200 -0.437616
-0.604800 -0.430135
-0.596400 -0.422643
-0.588000 -0.415141
-0.579600 -0.407628
-0.571200 -0.400106
-0.562800 -0.392574
-0.554400 -0.385033
-0.546000 -0.377483
-0.537600 -0.369926
-0.529200 -0.362360
-0.520800 -0.354788
-0.512400 -0.347208
-0.504000 -0.339621
-0.495600 -0.332029
-0.487200 -0.324431
-0.478800 -0.316827
-0.470400 -0.309218
-0.462000 -0.301605
-0.453600 -0.293987
-0.445200 -0.286365
-0.436800 -0.278740
-0.428400 -0.271112
-0.420000 -0.263482
-0.411600 -0.255849
-0.403200 -0.248214
-0.394800 -0.240577
-0.386400 -0.232940
-0.378000 -0.225301
-0.369600 -0.217662
-0.361200 -0.210023
-0.352800 -0.202385
-0.344400 -0.194747
-0.336000 -0.187110
-0.327600 -0.179475
-0.319200 -0.171842
-0.310800 -0.164211
-0.302400 -0.156582
-0.294000 -0.148957
-0.285600 -0.141334
-0.277200 -0.133716
-0.268800 -0.126101
-0.260400 -0.118491
-0.252000 -0.110886
-0.243600 -0.103285
-0.235200 -0.095690
-0.226800 -0.088102
-0.218400 -0.080519
-0.210000 -0.072943
-0.201600 -0.065373
-0.193200 -0.057811
-0.184800 -0.050257
-0.176400 -0.042711
-0.168000 -0.035173
-0.159600 -0.027643
-0.151200 -0.020123
-0.142800 -0.012612
-0.134400 -0.005110
-0.126000 0.002381
-0.117600 0.009862
-0.109200 0.017332
-0.100800 0.024791
-0.092400 0.032239
-0.084000 0.039675
-0.075600 0.047098
-0.067200 0.054510
-0.058800 0.061908
-0.050400 0.069294
-0.042000 0.076666
-0.033600 0.084024
-0.025200 0.091369
-0.016800 0.098699
-0.008400 0.106014
0.000000 0.113314
0.008400 0.120598
0.016800 0.127867
0.025200 0.135120
0.033600 0.142357
0.042000 0.149577
0.050400 0.156779
0.058800 0.163965
0.067200 0.171133
0.075600 0.178283
0.084000 0.185414
0.092400 0.192527
0.100800 0.199622
0.109200 0.206697
0.117600 0.213752
0.126000 0.220788
0.134400 0.227803
0.142800 0.234798
0.151200 0.241773
0.159600 0.248726
0.168000 0.255658
0.176400 0.262568
0.184800 0.269457
0.193200 0.276323
0.201600 0.283166
0.210000 0.289987
0.218400 0.296785
0.226800 0.303559
0.235200 0.310309
0.243600 0.317036
0.252000 0.323738
0.260400 0.330416
0.268800 0.337068
0.277200 0.343696
0.285600 0.350298
0.294000 0.356874
0.302400 0.363424
0.310800 0.369948
0.319200 0.376445
0.327600 0.382916
0.336000 0.389359
0.344400 0.395775
0.352800 0.402163
0.361200 0.408523
0.369600 0.414855
0.378000 0.421159
0.386400 0.427433
0.394800 0.433679
0.403200 0.439895
0.411600 0.446082
0.420000 0.452238
0.428400 0.458365
0.436800 0.464461
0.445200 0.470527
0.453600 0.476561
0.462000 0.482564
0.470400 0.488536
0.478800 0.494477
0.487200 0.500385
0.495600 0.506261
0.504000 0.512104
0.512400 0.517915
0.520800 0.523693
0.529200 0.529437
0.537600 0.535148
0.546000 0.540825
0.554400 0.546469
0.562800 0.552078
0.571200 0.557652
0.579600 0.563192
0.588000 0.568697
0.596400 0.574167
0.604800 0.579601
0.613200 0.584999
0.621600 0.590362
0.630000 0.595688
0.638400 0.600978
0.646800 0.606231
0.655200 0.611448
0.663600 0.616627
0.672000 0.621769
0.680400 0.626873
0.688800 0.631940
0.697200 0.636968
0.705600 0.641959
0.714000 0.646910
0.722400 0.651823
0.730800 0.656697
0.739200 0.661532
0.747600 0.666328
0.756000 0.671084
0.764400 0.675800
0.772800 0.680476
0.781200 0.685112
0.789600 0.689707
0.798000 0.694262
0.806400 0.698776
0.814800 0.703249
0.823200 0.707680
0.831600 0.712070
0.840000 0.716418
0.848400 0.720724
0.856800 0.724988
0.865200 0.729210
0.873600 0.733389
0.882000 0.737525
0.890400 0.741618
0.898800 0.745669
0.907200 0.749675
0.915600 0.753639
0.924000 0.757558
0.932400 0.761434
0.940800 0.765265
0.949200 0.769052
0.957600 0.772795
0.966000 0.776493
0.974400 0.780145
0.982800 0.783753
0.991200 0.787316
0.999600 0.790833
1.008000 0.794304
1.016400 0.797730
1.024800 0.801109
1.033200 0.804443
1.041600 0.807730
1.050000 0.810970
1.058400 0.814164
1.066800 0.817310
1.075200 0.820410
1.083600 0.823462
1.092000 0.826467
1.100400 0.829424
1.108800 0.832334
1.117200 0.835195
1.125600 0.838009
1.134000 0.840774
1.142400 0.843491
1.150800 0.846159
1.159200 0.848778
1.167600 0.851349
1.176000 0.853870
1.184400 0.856342
1.192800 0.858764
1.201200 0.861137
1.209600 0.863461
1.218000 0.865734
1.226400 0.867957
1.234800 0.870130
1.243200 0.872253
1.251600 0.874325
1.260000 0.876347
1.268400 0.878318
1.276800 0.880238
1.285200 0.882106
1.293600 0.883924
1.302000 0.885690
1.310400 0.887405
1.318800 0.889067
1.327200 0.890679
1.335600 0.892238
1.344000 0.893745
1.352400 0.895200
1.360800 0.896602
1.369200 0.897952
1.377600 0.899250
1.386000 0.900495
1.394400 0.901686
1.402800 0.902825
1.411200 0.903911
1.419600 0.904943
1.428000 0.905922
1.436400 0.906848
1.444800 0.907720
1.453200 0.908538
1.461600 0.909302
1.470000 0.910012
1.478400 0.910668
1.486800 0.911270
1.495200 0.911817
1.503600 0.912310
1.512000 0.912749
1.520400 0.913132
1.528800 0.913461
1.537200 0.913735
1.545600 0.913954
1.554000 0.914118
1.562400 0.914227
1.570800 0.914280
1.579200 0.914278
1.587600 0.914220
1.596000 0.914106
1.604400 0.913937
1.612800 0.913712
1.621200 0.913431
1.629600 0.913094
1.638000 0.912701
1.646400 0.912251
1.654800 0.911745
1.663200 0.911183
1.671600 0.910564
1.680000 0.909889
1.688400 0.909157
1.696800 0.908368
1.705200 0.907522
1.713600 0.906619
1.722000 0.905660
1.730400 0.904643
1.738800 0.903568
1.747200 0.902437
1.755600 0.901248
1.764000 0.900002
1.772400 0.898698
1.780800 0.897336
1.789200 0.895917
1.797600 0.894440
1.806000 0.892906
1.814400 0.891313
1.822800 0.889662
1.831200 0.887954
1.839600 0.886187
1.848000 0.884362
1.856400 0.882479
1.864800 0.880537
1.873200 0.878538
1.881600 0.876479
1.890000 0.874362
1.898400 0.872187
1.906800 0.869953
1.915200 0.867660
1.923600 0.865309
1.932000 0.862899
1.940400 0.860430
1.948800 0.857902
1.957200 0.855315
1.965600 0.852669
1.974000 0.849964
1.982400 0.847201
1.990800 0.844377
1.999200 0.841495
2.007600 0.838554
2.016000 0.835553
2.024400 0.832493
2.032800 0.829374
2.041200 0.826195
2.049600 0.822956
2.058000 0.819659
2.066400 0.816302
2.074800 0.812885
2.083200 0.809409
2.091600 0.805873
2.100000 0.802277
2.108400 0.798622
2.116800 0.794907
2.125200 0.791132
2.133600 0.787298
2.142000 0.783404
2.150400 0.779450
2.158800 0.775436
2.167200 0.771362
2.175600 0.767229
2.184000 0.763035
2.192400 0.758782
2.200800 0.754469
2.209200 0.750096
2.217600 0.745663
2.226000 0.741170
2.234400 0.736617
2.242800 0.732003
2.251200 0.727330
2.259600 0.722597
2.268000 0.717804
2.276400 0.712951
2.284800 0.708038
2.293200 0.703065
2.301600 0.698032
2.310000 0.692938
2.318400 0.687785
2.326800 0.682572
2.335200 0.677298
2.343600 0.671965
2.352000 0.666572
2.360400 0.661118
2.368800 0.655605
2.377200 0.650031
2.385600 0.644398
2.394000 0.638704
2.402400 0.632951
2.410800 0.627137
2.419200 0.621264
2.427600 0.615331
2.436000 0.609337
2.444400 0.603284
2.452800 0.597171
2.461200 0.590998
2.469600 0.584765
2.478000 0.578473
2.486400 0.572120
2.494800 0.565708
2.503200 0.559236
2.511600 0.552704
2.520000 0.546113
2.528400 0.539462
2.536800 0.532751
2.545200 0.525980
2.553600 0.519150
2.562000 0.512261
2.570400 0.505312
2.578800 0.498303
2.587200 0.491235
2.595600 0.484108
2.604000 0.476921
2.612400 0.469675
2.620800 0.462370
2.629200 0.455005
2.637600 0.447582
2.646000 0.440099
2.654400 0.432557
2.662800 0.424955
2.671200 0.417295
2.679600 0.409576
2.688000 0.401798
2.696400 0.393961
2.704800 0.386066
2.713200 0.378111
2.721600 0.370098
2.730000 0.362027
2.738400 0.353896
2.746800 0.345707
2.755200 0.337460
2.763600 0.329154
2.772000 0.320790
2.780400 0.312368
2.788800 0.303888
2.797200 0.295349
2.805600 0.286752
2.814000 0.278098
2.822400 0.269385
2.830800 0.260614
2.839200 0.251786
2.847600 0.242900
2.856000 0.233956
2.864400 0.224955
2.872800 0.215897
2.881200 0.206780
2.889600 0.197607
2.898000 0.188376
2.906400 0.179088
2.914800 0.169743
2.923200 0.160342
2.931600 0.150883
2.940000 0.141367
2.948400 0.131795
2.956800 0.122165
2.965200 0.112480
2.973600 0.102738
2.982000 0.092939
2.990400 0.083084
2.998800 0.073173
3.007200 0.063206
3.015600 0.053183
3.024000 0.043104
3.032400 0.032969
3.040800 0.022779
3.049200 0.012533
3.057600 0.002231
3.066000 -0.008126
3.074400 -0.018538
3.082800 -0.029005
3.091200 -0.039528
3.099600 -0.050105
3.108000 -0.060738
3.116400 -0.071425
3.124800 -0.082166
3.133200 -0.092963
3.141600 -0.103813
3.150000 -0.114718
3.158400 -0.125677
3.166800 -0.136690
3.175200 -0.147757
3.183600 -0.158878
3.192000 -0.170053
3.200400 -0.181281
3.208800 -0.192562
3.217200 -0.203897
3.225600 -0.215285
3.234000 -0.226726
3.242400 -0.238221
3.250800 -0.249767
3.259200 -0.261367
3.267600 -0.273019
3.276000 -0.284723
3.284400 -0.296480
3.292800 -0.308289
3.301200 -0.320150
3.309600 -0.332063
3.318000 -0.344027
3.326400 -0.356043
3.334800 -0.368111
3.343200 -0.380229
3.351600 -0.392399
3.360000 -0.404620
3.368400 -0.416892
3.376800 -0.429215
3.385200 -0.441588
3.393600 -0.454011
3.402000 -0.466485
3.410400 -0.479009
3.418800 -0.491583
3.427200 -0.504206
3.435600 -0.516879
3.444000 -0.529602
3.452400 -0.542374
3.460800 -0.555195
3.469200 -0.568066
3.477600 -0.580985
3.486000 -0.593952
3.494400 -0.606969
3.502800 -0.620033
3.511200 -0.633146
3.519600 -0.646307
3.528000 -0.659516
3.536400 -0.672772
3.544800 -0.686076
3.553200 -0.699427
3.561600 -0.712825
3.570000 -0.726271
3.578400 -0.739763
3.586800 -0.753302
3.595200 -0.766887
3.603600 -0.780519
3.612000 -0.794196
3.620400 -0.807920
3.628800 -0.821689
3.637200 -0.835504
3.645600 -0.849364
3.654000 -0.863269
3.662400 -0.877220
3.670800 -0.891215
3.679200 -0.905255
3.687600 -0.919339
3.696000 -0.933467
3.704400 -0.947640
3.712800 -0.961856
3.721200 -0.976116
3.729600 -0.990419
3.738000 -1.004766
3.746400 -1.019155
3.754800 -1.033588
3.763200 -1.048063
3.771600 -1.062580
3.780000 -1.077140
3.788400 -1.091742
3.796800 -1.106386
3.805200 -1.121071
3.813600 -1.135797
3.822000 -1.150565
3.830400 -1.165374
3.838800 -1.180224
3.847200 -1.195114
3.855600 -1.210044
3.864000 -1.225015
3.872400 -1.240025
3.880800 -1.255076
3.889200 -1.270165
3.897600 -1.285294
3.906000 -1.300462
3.914400 -1.315669
3.922800 -1.330914
3.931200 -1.346198
3.939600 -1.361520
3.948000 -1.376879
3.956400 -1.392277
3.964800 -1.407711
3.973200 -1.423184
3.981600 -1.438692
3.990000 -1.454238
3.998400 -1.469820
4.006800 -1.485439
4.015200 -1.501094
4.023600 -1.516784
4.032000 -1.532510
4.040400 -1.548271
4.048800 -1.564067
4.057200 -1.579898
4.065600 -1.595764
4.074000 -1.611664
4.082400 -1.627598
4.090800 -1.643566
4.099200 -1.659568
4.107600 -1.675603
4.116000 -1.691671
4.124400 -1.707771
4.132800 -1.723905
4.141200 -1.740071
4.149600 -1.756268
4.158000 -1.772498
4.166400 -1.788759
4.174800 -1.805052
4.183200 -1.821375
4.191600 -1.837730
4.200000 -1.854114
